[0,13799,5.781423815298647,7.955007009716066,19----]
[1.816416734019426,7.838338897818209,2.124335383612263,0,0,0]
[1.8742438530448084,7.744765267423615,2.124335383612263,-1.0999999999999992,1.7763568394002505e-15,1]
[1.9951551019160627,7.549111312962189,2.1243353836122636,-2.2999999999999994,3.552713678800501e-15,2]
[2.1528654265307425,7.2939105027951125,2.124335383612264,-3.0,5.329070518200751e-15,3]
[2.3105757511454224,7.038709692628036,2.124335383612265,-3.0,7.105427357601002e-15,4]
[2.468286075760102,6.783508882460959,2.124335383612266,-3.0,8.881784197001252e-15,5]
[2.6259964003747824,6.528308072293882,2.1243353836122667,-3.0,1.0658141036401503e-14,6]
[2.783706724989463,6.273107262126806,2.124335383612268,-3.0,1.2434497875801753e-14,7]
[2.941417049604144,6.01790645195973,2.1243353836122694,-3.0,1.4210854715202004e-14,8]
[3.099127374218825,5.762705641792654,2.124335383612271,-3.0,1.5987211554602254e-14,9]
[3.2568376988335066,5.507504831625578,2.124335383612273,-3.0,1.7763568394002505e-14,10]
[3.4145480234481886,5.252304021458503,2.1243353836122747,-3.0,1.9539925233402755e-14,11]
[3.572258348062871,4.997103211291428,2.124335383612277,-3.0,2.1316282072803006e-14,12]
[3.729968672677554,4.741902401124353,2.124335383612279,-3.0,2.3092638912203256e-14,13]
[3.887678997292238,4.486701590957279,2.124335383612282,-3.0,2.4868995751603507e-14,14]
[4.045389321906923,4.2315007807902045,2.1243353836122845,-3.0,2.6645352591003757e-14,15]
[4.203099646521608,3.9762999706231312,2.124335383612287,-3.0,2.842170943040401e-14,16]
[4.360809971136294,3.721099160456058,2.2043353836122903,-3.0,0.8000000000000309,17]
[4.53841018645894,3.4793179297590706,2.2843353836122935,-3.0,0.8000000000000327,18]
[4.734764257190906,3.2525028533047355,2.364335383612297,-3.0,0.8000000000000345,19]
[4.948616187358439,3.0421047735520426,2.4443353836123007,-3.0,0.8000000000000362,20]
[5.178598054400684,2.84946952020582,2.4043353836123043,-3.0,-0.39999999999996305,21]
[5.400692604957197,2.6477915327775916,2.364335383612304,-3.0,-0.3999999999999986,22]
[5.614544535124731,2.4373934530249,2.324335383612304,-3.0,-0.3999999999999986,23]
[5.819811727434331,2.2186118729928195,2.284335383612304,-3.0,-0.3999999999999986,24]
[6.0161657981663,1.9917967965384864,2.1943353836123043,-3.0,-0.899999999999999,25]
[6.191339361541884,1.748251682248956,2.1043353836123044,-3.0,-0.899999999999999,26]
[6.343914469200639,1.4899479143265364,1.9843353836123045,-3.0,-1.1999999999999993,27]
[6.4483961367860925,1.251864775195344,1.8643353836123047,-2.5999999999999996,-1.1999999999999993,28]
[6.509157895210524,1.0508473413415336,1.7443353836123048,-2.099999999999999,-1.1999999999999993,29]
[6.545418452993771,0.8440015728345426,1.5643353836123048,-2.099999999999999,-1.7999999999999998,30]
[6.5440616643650555,0.6340059559169103,1.384335383612305,-2.099999999999999,-1.7999999999999998,31]
[6.510692841234028,0.4571259919785089,1.204335383612305,-1.799999999999999,-1.7999999999999998,32]
[6.446196390569337,0.2890777612479919,1.024335383612305,-1.799999999999999,-1.7999999999999998,33]
[6.285082712436775,0.06117336980338339,0.9399956870977618,0,0,0]
[1,4390,1.8250388795870547,0.2320212072731282,28----]
[4.073552606527601,2.0722212615280524,3.040929323227863,0,0,0]
[4.153147624434961,2.064181788639429,3.030929323227863,-0.7999999999999989,-0.09999999999999831,1]
[4.282352422236015,2.049824900913026,3.0209293232278633,-1.2999999999999976,-0.09999999999999831,2]
[4.242643261888157,2.0546397305536366,2.820929323227863,0.400000000000003,-2.0,3]
[4.043347686868625,2.1208309216415344,2.620929323227863,2.1000000000000063,-2.0,4]
[3.8178004446634497,2.250169398258666,2.420929323227863,2.6000000000000063,-2.0,5]
[3.622444719449472,2.4217390360915916,2.2209293232278626,2.600000000000006,-2.0,6]
[3.446909959209664,2.652579994215477,2.0209293232278625,2.9000000000000052,-2.0,7]
[3.3207352261198153,2.9136928754176608,1.8209293232278625,2.900000000000007,-2.0,8]
[3.2489507086208236,3.1946679331139576,1.6209293232278625,2.900000000000009,-2.0,9]
[3.234418228896229,3.484303578422084,1.4209293232278626,2.9000000000000106,-2.0,10]
[3.2777171510527596,3.7710529521617375,1.3709293232278628,2.9000000000000123,-0.49999999999999867,11]
[3.335293456319811,4.055279919692611,1.320929323227863,2.900000000000014,-0.49999999999999867,12]
[3.407003233919376,4.33627406161842,1.2709293232278631,2.900000000000016,-0.49999999999999867,13]
[3.4926672467531854,4.613333038923271,1.2209293232278633,2.9000000000000177,-0.49999999999999867,14]
[3.5920713794021104,4.885764348453428,1.1509293232278635,2.9000000000000195,-0.6999999999999988,15]
[3.710286692847787,5.150575865700963,1.0809293232278636,2.9000000000000212,-0.6999999999999988,16]
[3.8467341685448417,5.406470543988541,1.0109293232278638,2.900000000000023,-0.6999999999999988,17]
[4.000745486826429,5.652195011311535,0.9409293232278639,2.900000000000025,-0.6999999999999988,18]
[4.171566300333621,5.88654570935347,0.8709293232278641,2.9000000000000266,-0.6999999999999988,19]
[4.358359928808391,6.108374788514051,0.8009293232278643,2.9000000000000283,-0.6999999999999988,20]
[4.546290662094837,6.302235665140617,0.7409293232278644,2.70000000000003,-0.5999999999999988,21]
[4.7455078963939314,6.4844786171530915,0.7409293232278646,2.7000000000000295,1.7763568394002505e-15,22]
[4.944725130693026,6.666721569165566,0.740929323227865,2.700000000000029,3.552713678800501e-15,23]
[5.143942364992121,6.848964521178041,0.7409293232278655,2.7000000000000286,5.329070518200751e-15,24]
[5.343159599291216,7.031207473190515,0.7309293232278662,2.700000000000028,-0.09999999999999298,25]
[5.544189271958054,7.211449173991039,0.7209293232278664,2.7000000000000277,-0.09999999999999831,26]
[5.747011280192892,7.389671599559733,0.7109293232278666,2.7000000000000273,-0.09999999999999831,27]
[6.002840808052136,7.580201618505248,0.594286814141943,0,0,0]
[2,8600,9.039678140849002,8.694983224657422,13----]
[8.14852503697254,6.710520751611156,5.790994421707369,0,0,0]
[8.042769078441548,6.767227693295498,5.750994421707369,-1.1999999999999993,-0.3999999999999986,1]
[7.939365386239065,6.828118385842832,5.710994421707369,-1.1999999999999984,-0.3999999999999986,2]
